possession,city,property_type,updated_date,management_by_landlord,data_id,areacode,sqft,listing_date,status,platform,config_type,carpet_area,locality,address,lat,txn_type,lng,desc,selling_price,building_name
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5027441,,1050,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Seawoods,"Plot No. 30 Sector - 25, Nerul, Navi Mumbai",19.02075195,sale,73.0227356,,0,Zion II
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5027440,,1435,11/13/2013 18:07:44,Under Construction,tigerprop,3BHK,0,Seawoods,"Plot No. 30 Sector - 25, Nerul, Navi Mumbai",19.02075195,sale,73.0227356,,0,Zion II
10/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5061964,,0,11/13/2013 18:07:44,Completed,tigerprop,2BHK,635,Andheri West,"Near Tata Colony, Lallu Bhai Park, Andheri West, Mumbai",19.11359787,sale,72.84503174,,0,Park Vistas
10/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5184231,,0,01/31/2014 06:50:50,Completed,tigerprop,2BHK,570,Andheri West,"Near Tata Colony, Lallu Bhai Park, Andheri West, Mumbai",19.11359787,sale,72.84503174,,0,Park Vistas
10/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5061965,,0,11/13/2013 18:07:44,Completed,tigerprop,3BHK,860,Andheri West,"Near Tata Colony, Lallu Bhai Park, Andheri West, Mumbai",19.11359787,sale,72.84503174,,0,Park Vistas
10/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5184232,,0,01/31/2014 06:50:50,Completed,tigerprop,3BHK,855,Andheri West,"Near Tata Colony, Lallu Bhai Park, Andheri West, Mumbai",19.11359787,sale,72.84503174,,0,Park Vistas
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5003130,,1068,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055883,,1079,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055884,,1092,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5058131,,1175,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5058130,,1200,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055885,,1275,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5055886,,1277,11/13/2013 18:07:44,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
11/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5172525,,1405,12/17/2013 07:25:09,Under Construction,tigerprop,2BHK,0,Andheri East,"Parsi Panchayat Road, Andheri(E) Mumbai",19.12514877,sale,72.85254669,,0,Shikhar
12/31/2013 18:30:00,Mumbai,Apartment,04/12/2016 01:43:54,,5001662,,2700,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Goregaon West,"Opp. Inorbit Mall, Goregaon - Mulund Link Road, Goregaon (W), Mumbai",19.17259789,sale,72.83836365,,59999400.0,Pinnacle
12/31/2013 18:30:00,Mumbai,Apartment,04/12/2016 01:46:58,,5001663,,3850,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Goregaon West,"Opp. Inorbit Mall, Goregaon - Mulund Link Road, Goregaon (W), Mumbai",19.17259789,sale,72.83836365,,0,Pinnacle
12/31/2013 18:30:00,Mumbai,Apartment,04/12/2016 01:49:11,,5059519,,3900,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Goregaon West,"Opp. Inorbit Mall, Goregaon - Mulund Link Road, Goregaon (W), Mumbai",19.17259789,sale,72.83836365,,95000100.0,Pinnacle
03/27/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5073821,,0,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Chembur,"Opposite Jain Mandir, 10th Road, Chembur, Mumbai",19.05637169,sale,72.89585876,,0,Abhilash
03/27/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5073822,,0,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Chembur,"Opposite Jain Mandir, 10th Road, Chembur, Mumbai",19.05637169,sale,72.89585876,,0,Abhilash
11/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5062542,,899,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Powai,"Chandivali, Mumbai",19.10443115,sale,72.89833069,,0,Laurel and Lilac
05/31/2007 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5229781,,1600,08/18/2014 04:38:37,Completed,tigerprop,2BHK,0,Worli,"Dr. E. Moses Road Near Nehru Science Centre, Worli, Mumbai",18.99376106,sale,72.82124329,,0,Zahra
05/31/2007 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5229782,,2130,08/18/2014 04:38:37,Completed,tigerprop,3BHK,0,Worli,"Dr. E. Moses Road Near Nehru Science Centre, Worli, Mumbai",18.99376106,sale,72.82124329,,0,Zahra
05/31/2007 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5229783,,2892,08/18/2014 04:38:37,Completed,tigerprop,4BHK,0,Worli,"Dr. E. Moses Road Near Nehru Science Centre, Worli, Mumbai",18.99376106,sale,72.82124329,,0,Zahra
05/31/2007 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5229784,,0,08/18/2014 04:38:37,Completed,tigerprop,5BHK,0,Worli,"Dr. E. Moses Road Near Nehru Science Centre, Worli, Mumbai",18.99376106,sale,72.82124329,,0,Zahra
11/30/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5323727,,0,11/07/2015 04:58:13,Under Construction,tigerprop,3BHK,1453,Chembur,"Dattaguru Society, Govandi, Chembur, Mumbai",19.04903603,sale,72.92003632,,69999728.0,Serenity
11/30/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5017159,,0,11/13/2013 18:07:44,Under Construction,tigerprop,3BHK,1422,Chembur,"Dattaguru Society, Govandi, Chembur, Mumbai",19.04903603,sale,72.92003632,,0,Serenity
11/30/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5060757,,0,11/13/2013 18:07:44,Under Construction,tigerprop,4BHK,2006,Chembur,"Dattaguru Society, Govandi, Chembur, Mumbai",19.04903603,sale,72.92003632,,0,Serenity
11/30/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5060758,,0,11/13/2013 18:07:44,Under Construction,tigerprop,4BHK,1999,Chembur,"Dattaguru Society, Govandi, Chembur, Mumbai",19.04903603,sale,72.92003632,,0,Serenity
11/30/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5017160,,0,11/13/2013 18:07:44,Under Construction,tigerprop,4BHK,1926,Chembur,"Dattaguru Society, Govandi, Chembur, Mumbai",19.04903603,sale,72.92003632,,0,Serenity
11/30/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5239843,,3770,10/10/2014 11:45:52,Completed,tigerprop,4BHK,0,Bandra West,"Pali Hill, Bandra West, Mumbai",19.06944084,sale,72.82967377,,0,Dunhill
11/30/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5235127,,3800,09/16/2014 07:02:43,Completed,tigerprop,4BHK,0,Bandra West,"Pali Hill, Bandra West, Mumbai",19.06944084,sale,72.82967377,,0,Dunhill
04/30/2014 18:30:00,Mumbai,Apartment,04/07/2016 23:24:08,,5009451,,1140,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kandivali West,"Mahavir Nagar, Kandivali (W), Mumbai",19.2074585,sale,72.83883667,,16499220.0,Madhupuri
04/30/2014 18:30:00,Mumbai,Apartment,04/07/2016 23:25:46,,5009452,,1380,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kandivali West,"Mahavir Nagar, Kandivali (W), Mumbai",19.2074585,sale,72.83883667,,0,Madhupuri
02/28/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5066038,,0,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Khar,"10th Road, Khar, Mumbai.",19.0689888,sale,72.83633423,,0,Park Vista
01/31/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5069374,,481,11/13/2013 18:07:44,Completed,tigerprop,1BHK,432,Thane West,"Near Majiwade Junction, Eastern Express Highway, Thane West, Mumbai",19.21256447,sale,72.9888916,,0,Urbania Atelier
01/31/2016 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5087032,,831,11/13/2013 18:07:44,Completed,tigerprop,2BHK,558,Thane West,"Near Majiwade Junction, Eastern Express Highway, Thane West, Mumbai",19.21256447,sale,72.9888916,,11399658.0,Urbania Atelier
05/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5061498,,715,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Lower Parel,"Veer Santaji Lane, Off Ganpat Rao Kadam  Marg, Opp Peninsula Corporate Park,  Lower Parel, Mumbai 13",18.99793625,sale,72.82556152,,0,Elegance
05/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5061499,,754,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Lower Parel,"Veer Santaji Lane, Off Ganpat Rao Kadam  Marg, Opp Peninsula Corporate Park,  Lower Parel, Mumbai 13",18.99793625,sale,72.82556152,,0,Elegance
05/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5061498,,715,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Lower Parel,"Veer Santaji Lane, Off Ganpat Rao Kadam  Marg, Opp Peninsula Corporate Park,  Lower Parel, Mumbai 13",18.99793625,sale,72.82556152,,0,Elegance
05/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5061499,,754,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Lower Parel,"Veer Santaji Lane, Off Ganpat Rao Kadam  Marg, Opp Peninsula Corporate Park,  Lower Parel, Mumbai 13",18.99793625,sale,72.82556152,,0,Elegance
09/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5072762,,1250,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kharghar,"Kopra, Sector 10, Kharghar, Navi Mumbai",19.03358841,sale,73.07382202,,9750000.0,Dhruv Heights
09/30/2013 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5072763,,1625,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Kharghar,"Kopra, Sector 10, Kharghar, Navi Mumbai",19.03358841,sale,73.07382202,,0,Dhruv Heights
06/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5093130,,1250,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Mazagaon,,18.96497536,sale,72.83667755,,42500000.0,Wallace Fortuna
06/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5093131,,1800,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Mazagaon,,18.96497536,sale,72.83667755,,0,Wallace Fortuna
06/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5093132,,4750,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Mazagaon,,18.96497536,sale,72.83667755,,0,Wallace Fortuna
01/31/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5228063,,1160,08/07/2014 08:13:32,Completed,tigerprop,2BHK,0,Koperkhairane,"Plot No. 76 & 77, Sector-5, Opposite Railway Station, Kopar Khairane, Navi Mumbai",19.10454559,sale,73.00931549,,0,Tower
03/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5227956,,1177,08/07/2014 05:03:43,Completed,tigerprop,2BHK,735,Bandra East,"Bandra East, Mumbai",19.05828094,sale,72.84616089,,0,Sarvodaya Apartment
11/30/2015 18:30:00,Mumbai,Apartment,06/07/2016 01:08:02,,5051701,,1309,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Parel,"Parel, Mumbai",19.00218391,sale,72.84886169,,0,Veda Exclusive
11/30/2015 18:30:00,Mumbai,Apartment,06/07/2016 01:08:02,,5226792,,1332,08/01/2014 10:52:44,Completed,tigerprop,2BHK,0,Parel,"Parel, Mumbai",19.00218391,sale,72.84886169,,0,Veda Exclusive
11/30/2015 18:30:00,Mumbai,Apartment,06/07/2016 01:08:02,,5226793,,1553,08/01/2014 10:52:44,Completed,tigerprop,2BHK,0,Parel,"Parel, Mumbai",19.00218391,sale,72.84886169,,0,Veda Exclusive
11/30/2015 18:30:00,Mumbai,Apartment,06/07/2016 01:08:02,,5070100,,1568,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Parel,"Parel, Mumbai",19.00218391,sale,72.84886169,,0,Veda Exclusive
11/30/2015 18:30:00,Mumbai,Apartment,06/07/2016 01:08:02,,5051702,,1588,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Parel,"Parel, Mumbai",19.00218391,sale,72.84886169,,0,Veda Exclusive
11/30/2015 18:30:00,Mumbai,Apartment,06/07/2016 01:08:02,,5226790,,1851,08/01/2014 10:52:44,Completed,tigerprop,3BHK,0,Parel,"Parel, Mumbai",19.00218391,sale,72.84886169,,0,Veda Exclusive
11/30/2015 18:30:00,Mumbai,Apartment,06/07/2016 01:08:02,,5226791,,1955,08/01/2014 10:52:44,Completed,tigerprop,3BHK,0,Parel,"Parel, Mumbai",19.00218391,sale,72.84886169,,0,Veda Exclusive
08/30/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5072807,,0,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Powai,"Powai, Mumbai",19.11494255,sale,72.89885712,,0,Sapphire
08/30/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5072808,,0,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Powai,"Powai, Mumbai",19.11494255,sale,72.89885712,,0,Sapphire
11/30/2013 18:30:00,Mumbai,Apartment,05/26/2016 02:00:34,,5063209,,970,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Powai,"Powai, Mumbai",19.11508369,sale,72.8996582,,0,Lake Primrose
11/30/2013 18:30:00,Mumbai,Apartment,05/26/2016 02:00:35,,5063210,,1100,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Powai,"Powai, Mumbai",19.11508369,sale,72.8996582,,0,Lake Primrose
11/30/2013 18:30:00,Mumbai,Apartment,05/26/2016 02:00:35,,5063211,,1250,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Powai,"Powai, Mumbai",19.11508369,sale,72.8996582,,0,Lake Primrose
04/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5190777,,1690,03/01/2014 05:40:53,Completed,tigerprop,3BHK,0,Goregaon East,"Off Western Express Highway, Goregoan East, Mumbai",19.17149162,sale,72.86368561,,29575000.0,Exquisite
04/30/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000304,,1820,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Goregaon East,"Off Western Express Highway, Goregoan East, Mumbai",19.17149162,sale,72.86368561,,31850000.0,Exquisite
01/30/2013 18:30:00,Mumbai,Apartment,03/23/2016 02:13:09,,5000125,,585,11/13/2013 18:07:44,Completed,tigerprop,1BHK,0,Dombivali,"Palava, Mumbai",19.16731834,sale,73.07440186,,3699540.0,Casa Bella Gold
01/30/2013 18:30:00,Mumbai,Apartment,03/23/2016 02:13:09,,5000126,,0,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Dombivali,"Palava, Mumbai",19.16731834,sale,73.07440186,,0,Casa Bella Gold
01/30/2013 18:30:00,Mumbai,Apartment,03/28/2016 03:41:00,,5002308,,1098,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Dombivali,"Palava, Mumbai",19.16731834,sale,73.07440186,,8219628.0,Casa Bella Gold
01/30/2013 18:30:00,Mumbai,Apartment,03/23/2016 02:13:09,,5276030,,1720,04/21/2015 05:00:11,Completed,tigerprop,3BHK,0,Dombivali,"Palava, Mumbai",19.16731834,sale,73.07440186,,0,Casa Bella Gold
11/30/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5199721,,0,04/09/2014 05:06:01,Completed,tigerprop,4BHK,0,Nerul,"Nerul ,Mumbai.",19.04347992,sale,73.00949097,,0,Acropolis
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5071384,,5600,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Prabhadevi,"Opp. Tata Motors, Near ANZ Bank, Prabhadevi, Mumbai",19.01203918,sale,72.82572937,,269998400.0,Tower
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5530809,,5800,02/20/2016 11:48:46,Completed,tigerprop,4BHK,0,Prabhadevi,"Opp. Tata Motors, Near ANZ Bank, Prabhadevi, Mumbai",19.01203918,sale,72.82572937,,232000000.0,Tower
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5004468,,6000,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Prabhadevi,"Opp. Tata Motors, Near ANZ Bank, Prabhadevi, Mumbai",19.01203918,sale,72.82572937,,0,Tower
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5530810,,6400,02/20/2016 12:00:07,Completed,tigerprop,4BHK,0,Prabhadevi,"Opp. Tata Motors, Near ANZ Bank, Prabhadevi, Mumbai",19.01203918,sale,72.82572937,,0,Tower
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5531370,,11250,02/23/2016 09:30:22,Completed,tigerprop,6BHK,0,Prabhadevi,"Opp. Tata Motors, Near ANZ Bank, Prabhadevi, Mumbai",19.01203918,sale,72.82572937,,675000000.0,Tower
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5530812,,11825,02/20/2016 12:07:33,Completed,tigerprop,6BHK,0,Prabhadevi,"Opp. Tata Motors, Near ANZ Bank, Prabhadevi, Mumbai",19.01203918,sale,72.82572937,,709500000.0,Tower
05/31/2015 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5254690,,12300,12/31/2014 10:10:54,Completed,tigerprop,6BHK,0,Prabhadevi,"Opp. Tata Motors, Near ANZ Bank, Prabhadevi, Mumbai",19.01203918,sale,72.82572937,,0,Tower
02/28/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5183950,,1200,01/30/2014 07:57:52,Completed,tigerprop,2BHK,0,Lower Parel,"Pandurang Budhkar Marg, Lower Parel, Mumbai",19.00606728,sale,72.82889557,,0,Heights
02/28/2011 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5183951,,2280,01/30/2014 07:57:52,Completed,tigerprop,3BHK,0,Lower Parel,"Pandurang Budhkar Marg, Lower Parel, Mumbai",19.00606728,sale,72.82889557,,0,Heights
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5009716,,1090,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5009717,,1125,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056564,,1400,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056565,,1915,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,80998755.0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056566,,2285,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,109999900.0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056567,,2265,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,109999725.0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056568,,2395,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056570,,3730,11/13/2013 18:07:44,Completed,tigerprop,5BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,0,Ashok Towers
11/30/2009 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5056569,,3865,11/13/2013 18:07:44,Completed,tigerprop,5BHK,0,Parel,"Parel, Mumbai.",18.99686813,sale,72.83810425,,0,Ashok Towers
07/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5002325,,1106,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kalyan West,"Kalyan, Mumbai",19.26363373,sale,73.1434021,,0,Riverside
07/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5053073,,1154,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kalyan West,"Kalyan, Mumbai",19.26363373,sale,73.1434021,,7599090.0,Riverside
07/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5034054,,2200,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Kalyan West,"Kalyan, Mumbai",19.26363373,sale,73.1434021,,0,Riverside
07/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5002325,,1106,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kalyan West,"Kalyan, Mumbai",19.26363373,sale,73.1434021,,0,Riverside
07/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5053073,,1154,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Kalyan West,"Kalyan, Mumbai",19.26363373,sale,73.1434021,,7599090.0,Riverside
07/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5034054,,2200,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Kalyan West,"Kalyan, Mumbai",19.26363373,sale,73.1434021,,0,Riverside
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000603,,1475,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5322365,,1720,11/03/2015 11:45:08,Completed,tigerprop,2BHK,1046,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000604,,1640,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5322366,,1820,11/03/2015 11:45:08,Completed,tigerprop,3BHK,1170,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000605,,1850,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5322367,,2000,11/03/2015 11:45:08,Completed,tigerprop,3BHK,1276,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5322368,,2100,11/03/2015 11:45:08,Completed,tigerprop,3BHK,1306,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5322369,,2500,11/03/2015 11:45:08,Completed,tigerprop,3BHK,1507,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000606,,2660,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,49997360.0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5322370,,2800,11/03/2015 11:45:08,Completed,tigerprop,4BHK,1773,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,0,The Address
11/30/2014 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5000607,,3100,11/13/2013 18:07:44,Completed,tigerprop,4BHK,0,Ghatkopar West,"L.B.S Marg, Opp R City Mall, Ghatkopar West, Mumbai",19.09735107,sale,72.91910553,,59997400.0,The Address
12/30/2007 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5018566,,0,11/13/2013 18:07:44,Completed,tigerprop,2BHK,0,Chembur,"Chembur, Mumbai",19.04619789,sale,72.90081024,,0,Divya Swapna
12/30/2007 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5018567,,1650,11/13/2013 18:07:44,Completed,tigerprop,3BHK,0,Chembur,"Chembur, Mumbai",19.04619789,sale,72.90081024,,0,Divya Swapna
08/31/2012 18:30:00,Mumbai,Apartment,03/22/2016 09:21:27,,5225772,,0,07/25/2014 04:16:39,Completed,tigerprop,1BHK,0,Mira Road East,"Simplex Mills Compound, Opposite Thakur Mall, Western Express Highway, Near Dahisar Check Naka, Mira Road East, Mumbai",19.26468658,sale,72.87446594,,0,Casa Essenza
